conversation_id,dialogue_id,dialogue_text,binary_label,outcome_category,archetype,product,category
10230,ENG_231,"[Buyer] Hello, could you please tell me if you still have the Dyson Purifier Cool TP07 available?
 [Merchant] Hello there! Yes, we currently have brand new units sitting right here in our stock, ready for you.
 [Buyer] Could you please let me know if it features a WiFi connection?
 [Merchant] That is a wonderful question! Absolutely, you can easily manage everything and keep an eye on your air quality live through the MyDyson app on your WiFi.
 [Buyer] I would like to ask, please, about the filters - how frequently do they need to be changed?
 [Merchant] Typically around every 12 months assuming roughly 12 hours of use each day; plus, the app actually monitors the leftover filter life for you. Don't hesitate to reach out if you need anything else clarified!
 [Buyer] Okay, that sounds quite nice. Could you please tell me how much you are selling it for?
 [Merchant] Our current official retail price for this item is 68,000 taka.
 [Buyer] Is there any room for a discount, please? If you can do 66,474 taka, I will purchase it right away.
 [Merchant] I am sorry, but 66,474 is a bit too low for us. However, as a special gesture for a prompt order, I would be happy to let it go for 67,237 taka.
 [Buyer] 67,237 taka works fine for me, thank you. Could you please confirm my purchase and let me know how quickly it can reach my location?
 [Merchant] We charge 100 taka for delivery inside Dhaka, and 160 taka for outside locations. Rest assured, all our packages are fully insured. To lock in your order, we just need a small advance of 500 taka sent via bKash for the courier fee, and the remainder can be paid with Cash on Delivery.
 [Buyer] Wait, thank you for explaining, but I was hoping full cash on delivery could work, please. Let's proceed with that arrangement.
 [Merchant] No worries at all! Please go ahead and share your complete delivery address along with your mobile number so we can process your parcel right away.
 [Buyer] Here is my delivery information, thank you so much: Address: College Road, Bogra Sadar, Bogura. Mobile: 01711223388.
 [Merchant] Your order is successfully confirmed and booked in our system! The full amount of 67,337 taka will be collected by the delivery rider upon arrival.",yes,PURCHASE_COMMITTED,Standard,Dyson Purifier Cool TP07,Home & Kitchen Appliances
10231,ENG_232,"[Buyer] hmm hi there! Hope your day is going well. I was looking at the Sony WH-1000XM5 Wireless Headphones and really want one. Is it in stock?
 [Merchant] right yes in stock ready to ship
 [Buyer] oh that is wonderful news, thank you so much! Could you tell me what the total cost comes to?
 [Merchant] ok price is 32,000 taka
 [Buyer] hmm wonderful, thanks for checking that! Just to put my mind at ease, this is a completely brand new and unopened box right?
 [Merchant] 100% brand new factory sealed with accessories
 [Buyer] you are so helpful, I really appreciate your time. Would you mind snapping a quick photo of the sealed box with today's date next to it?
 [Merchant] sending live shelf photo now
 [Buyer] Thanks a million for doing that for me! Does it come with any kind of warranty coverage, and if so, how long is it valid?
 [Merchant] 1 year official coverage. water and physical damage not covered
 [Buyer] that sounds very reasonable, thank you! I did have one quick technical question for you -- does this model have a fast charging option?
 [Merchant] yep. 3 mins charge gives 3 hrs playback. anything else?
 [Buyer] Thanks so much for explaining that so clearly. Also, can I connect these to multiple Bluetooth devices at teh same exact time?
 [Merchant] yes dual connection supported like phone and laptop
 [Buyer] you always have the best answers, thank you! I just wanted to check one more tech detail -- can I plug a wire in if the battery runs out?
 [Merchant] comes with 3.5mm cable for wired use
 [Buyer] so that is super convenient, thanks for letting me know. Since I am buying today, would you mind dropping the price a little bit? My budget is closer to 29,171 taka
 [Merchant] yes best price 30,586 taka cant go lower
 [Buyer] I understand you have to run a business, but could we maybe meet in the middle at 30,386 taka and I will wrap this up right now?
 [Merchant] ok fine 30,386 taka last offer
 [Buyer] Alright, thank you so much for working with me on this! Let me think about it for a little bit and I will get back to you soon.
 [Merchant] sure no problem take your time",no,DEFERRED_CONSIDERATION,TrustSeeker,Sony WH-1000XM5 Wireless Headphones,Audio & Visual Gear
10232,ENG_233,"[Buyer] Hello, could you please tell me if the Breville Barista Express Espresso Machine is available right now?
 [Merchant] in stock, shipping today
 [Buyer] Thank you for letting me know. Who would I contact if a warranty issue came up later?
 [Merchant] 1yr warranty. bring invoice, we fix
 [Buyer] I am sorry to bother you again, but could you please check if it features a single boiler or a dual boiler?
 [Merchant] single thermocoil. brew then steam, one after other. official spec
 [Buyer] That makes complete sense, thank you. Could you please confirm if this box has never been opened and is entirely sealed?
 [Merchant] brand new, factory sealed only. 100% genuine
 [Buyer] Thank you for the reassurance. Could you please tell me how much it costs?
 [Merchant] 78,000 taka flat
 [Buyer] I understand completely. Thank you very much for your time and help today.
 [Merchant] np, let me know",no,INQUIRY_DROPOUT,TrustSeeker,Breville Barista Express Espresso Machine,Home & Kitchen Appliances
10233,ENG_234,"[Buyer] Hello, could you please tell me if the Sony WH-1000XM5 Wireless Headphones are currently available?
 [Merchant] yes, stock available. dispatch today.
 [Buyer] could you please confirm if these are brand new units and not refurbished ones?
 [Merchant] official global version. sealed box with full warranty. 100% brand new.
 [Buyer] Could you please let me know the price for thsi item?
 [Merchant] sure price is 32,000 taka for sealed unit. policy requires 500 taka advance payment. rest cash on delivery.
 [Buyer] That is completely understandable, thank you. I will proceed to send the 500 taka advance right now.
 [Merchant] thnx. send 500 taka to 01759580795 (Merchant) and send TrxID here.
 [Buyer] I have sent the 500 taka. The TrxID is BK16X962P. Please deliver them to Apartment 6B, House 42, Road 11, Banani, Dhaka, and my mobile number is 01819876543. Thank you so much!
 [Merchant] payment checked. order confirmed. remaining 31,660 taka due on delivery",yes,PURCHASE_COMMITTED,LowBaller,Sony WH-1000XM5 Wireless Headphones,Audio & Visual Gear
10234,ENG_235,"[Buyer] checking stock on the Viofo A129 Pro Duo 4K Dash Cam... u still got units?
 [Merchant] Good day, sir! Thank you for contacting us. Yes, we certainly hvae it in stock and ready to ship
 [Buyer] need to confirm passive surveillance capability -- does it support parking mode logging?
 [Merchant] ok yes, it does support parking mode, ma'am. However, you will need to separately purchase and install the optional HK3 Hardwire Kit to enable buffered parking mode. Please let us know if you would like further assistance with this.
 [Buyer] is media storage bundled, or do I need to source a separate micro sd?
 [Merchant] No, the MicroSD card is not included and must be purchased separately, sir. We strongly recommend using High Endurance cards for optimal performance.
 [Buyer] checking sensor resolution layout: is the secondary rear lens also native 4K?
 [Merchant] I am happy to clarify that for you, ma'am. The front sensor records in true 4K utilizing the Sony Exmor R, while the rear sensor captures in 1080p using teh Sony Starvis
 [Buyer] noted. packaging status? factory sealed and unmolested?
 [Merchant] It is completely brand new, untouched, and the factory seal is entirely intact, sir. We strictly do not deal in refurbished products of any kind.
 [Buyer] ok. what's the bottom line cost on this kit?
 [Merchant] The current official pirce for this item is 23,500 taka, ma'am
 [Buyer] courier options? how much for shipping to my address?
 [Merchant] The delivery charge is 100 taka within Dhaka and 160 taka for areas outside Dhaka, sir. Please rest assured that all our packages are fully insured during transit
 [Buyer] cool. let u know.
 [Merchant] Understood, ma'am. Please feel free to message us again whenever you are ready.",no,INQUIRY_DROPOUT,TechSpecsNerd,Viofo A129 Pro Duo 4K Dash Cam,Automotive & Riding Gear
10235,ENG_236,"[Buyer] Good afternoon! Could you please let me know if you currently have the Dyson Purifier Cool TP07 in stock? Thank you so much.
 [Merchant] Hello there! Yes indeed, we have it in stock right now and it is ready for immediate delivery.
 [Buyer] I was just wondering, is it quite loud when running at night, please?
 [Merchant] Not at all! We have a special night mode built in that keeps the fan speed very low and dims the display panel so you can sleep peacefully.
 [Buyer] Oh, I see, but unfortunately that will not work for what I need. I think I will pass and check other options instead. Thank you for your time.
 [Merchant] No worries at all! Just reach out if you ever need help with anything else in the future. Have a wonderful day!",no,INQUIRY_DROPOUT,DeliveryObsessed,Dyson Purifier Cool TP07,Home & Kitchen Appliances
10236,ENG_237,"[Buyer] Viofo A129 Pro Duo 4K Dash Cam in stock?
 [Merchant] Greetings. The Viofo A129 Pro Duo 4K Dash Cam is fully in stock, backed by our standard official manufacturer warranty and guaranteed 100% authentic merchandise.
 [Buyer] wifi?
 [Merchant] Affirmative, it integrates dual-band (2.4GHz & 5GHz) WiFi functionality for rapid file transfers. Our authorized warranty covers all original hardware features as stated in the official spec sheet.
 [Buyer] rear camera 4K too?
 [Merchant] Allow me to verify that specification. Negative, only the front sensor utilizes true 4K (Sony Exmor R), whereas the rear unit captures in 1080p (Sony Starvis). Every unit is verified genuine under our strict retailer policy.
 [Buyer] sd card included?
 [Merchant] To be precise, no, the MicroSD card must be acquired separately. We mandate High Endurance cards for optimal performance, fully supported by our store's official authenticity assurance and warranty guidelines.
 [Buyer] gps?
 [Merchant] Yes, the included GPS mount embeds precise speed and location telemetry directly onto recordings, fully certified and backed by our comprehensive hardware warranty.
 [Buyer] heat resistance?
 [Merchant] Indeed. It incorporates a supercapacitor instead of a standard lithium battery for superior thermal endurance. This ensures peak reliability, protected by our official warranty and certified genuine parts policy.
 [Buyer] price?
 [Merchant] The retail cost is fixed at 23,500, taka inclusive of our standard official warranty and authenticity guarantee.
 [Buyer] budget 21,732 taka. discount?
 [Merchant] We can offer a discounted rate of 22,616 taka. That represents our absolute lowest price ceiling under official store policy.
 [Buyer] 22,416 taka and deal.
 [Merchant] Very well. 22,416 taka is accepted as our final promotional pricing, complete with full authentic warranty coverage.
 [Buyer] delivery speed?
 [Merchant] We dispatch via insured courier channels. Delivery requires 1 day inside Dhaka for 100, taka and 2-3 days outside Dhaka for 160 taka. All shipments include our standard transit warranty.
 [Buyer] thnx
 [Merchant] Understood. Thank you for choosing our certified electronics establishment. Please retain your receipt for warranty validation.",no,DEFERRED_CONSIDERATION,TechSpecsNerd,Viofo A129 Pro Duo 4K Dash Cam,Automotive & Riding Gear
10237,ENG_238,"[Buyer] Hello! I saw your post regarding the Sony WH-1000XM5 Wireless Headphones. Do you have it?
 [Merchant] Hello! In stock and ready to dispatch today.
 [Buyer] Does the warranty cover manufacturing defects?
 [Merchant] Full 1-year warranty. Just bring the invoice and we handle the rest.
 [Buyer] What is the price? Please let me know.
 [Merchant] For the genuine sealed unit, the price is 32,000 taka.
 [Buyer] I've seen it slightly cheaper elsewhere. Can you do 29,141 taka?
 [Merchant] For you, 30,571 taka. That's genuinely the floor.
 [Buyer] Can you shave off a little more? Round it to 30,371 taka and I'll confirm now.
 [Merchant] Okay, 30,371 taka. But that's absolutely the last adjustment.
 [Buyer] Deal at 30,371 taka. Let's proceed. Do you deliver outside Dhaka?
 [Merchant] Delivery is 100 taka inside Dhaka and 160 taka outside. We dispatch immediately upon order confirmation. We just need 500 taka sent to our merchant bKash as a security deposit for the courier. The remaining amount will be collected as COD.
 [Buyer] Fair enough. I'll send the 500 taka to confirm the booking.
 [Merchant] Thank you for understanding! Please send 500 taka to 01762647996 (Merchant) and share the TrxID.
 [Buyer] Sent 500 taka. TrxID is BK30X515P. Please deliver to: Flat 3A, House 7, Road 27, Mohammadpur, Dhaka. Mobile: 01611778899.
 [Merchant] Payment received and verified. Your order is confirmed. The remaining 29,971 taka will be collected on delivery.",yes,PURCHASE_COMMITTED,LowBaller,Sony WH-1000XM5 Wireless Headphones,Audio & Visual Gear
10238,ENG_239,"[Buyer] hey there! hope u are doing well... just wanted to ask if the Dyson Purifier Cool TP07 is available right now?
 [Merchant] Hello and welcome! Yes indeed, we have brand new units sitting right here in our stock.
 [Buyer] oh thats wonderful... could u tell me the total cost for it plz?
 [Merchant] We are offering this fantastic unit at a fixed price of 68,000 taka.
 [Buyer] i wanted to ask something technical... does it actually chill the room like a regular AC?
 [Merchant] Let me clarify that precisely for you! No, it functions strictly as a fan and air purifier. It circulates clean, purified air around the space, but it lacks a compressor to actually drop room temperatures. That detail comes straight from the official spec sheet.
 [Buyer] makes total sense! before moving ahead, is it a 100 percent brand new factory sealed piece?
 [Merchant] Absolutely, rest assured. It is an official global version in a completely sealed box, backed by a full warranty.
 [Buyer] nice... what color choices do you have in stock at the moment?
 [Merchant] Right now, we currently have these gorgeous colors ready: White/Silver, and Black/Nickel.
 [Buyer] just to double check... is it physically sitting with u or do u need to order it from somewhere?
 [Merchant] It is fully in-hand ready stock, my friend. Absolutely no pre-order needed. It's sitting right on our shelf.
 [Buyer] could u share a real picture of the actual box or unit rather than a promotional photo?
 [Merchant] Certainly! I would be glad to share our official import invoice with you. We are fully registered importers.
 [Buyer] is there any room on the price? i can finalize right now if u can do 65,557 taka
 [Merchant] Since you are confirming everything today, I can happily meet you halfway at 66,779 taka.
 [Buyer] ok 66,779 taka sounds completely fair to me! i will take it. how does the delivery procedure work?
 [Merchant] We provide reliable home delivery all over Bangladesh through Steadfast or Pathao. Delivery inside Dhaka is 100 taka taking about 24 hours, while outside Dhaka is 160 taka taking 48 to 72 hours. To confirm the order, a 500 taka advance via bKash is required, and the remaining amount is paid via Cash on Delivery.
 [Buyer] ah i usually prefer paying the entire amount when the delivery arrives... is there any way to skip the advance payment?
 [Merchant] I completely understand why you might feel that way! That small advance simply proves commitment from serious buyers and covers our return shipping expenses if a package is unfortunately refused. You can always check our glowing page reviews and visit our physical shop location for complete peace of mind.
 [Buyer] alright i get it... i will trust u guys on this one. sending the advance money over right now!
 [Merchant] Thank you so much for your kind understanding! Kindly send the 500 taka to 01715433180 (Merchant account) and share the TrxID with us right after.
 [Buyer] done, sent the 500 taka successfully. here is the TrxID: BK21X911P. please ship it to College Road, Bogra Sadar, Bogura. mobile number is 01687654321.
 [Merchant] Payment has been successfully received and checked. Your order is now fully confirmed! The remaining balance of 66,439 taka will be collected when it arrives.",yes,PURCHASE_COMMITTED,Skeptic,Dyson Purifier Cool TP07,Home & Kitchen Appliances
10239,ENG_240,"[Buyer] Samsung T7 Shield 2TB Portable SSD available?
 [Merchant] Hello, sir! Yes, we have that item fully in stock and ready for dispatch.
 [Buyer] Bottom line cost?
 [Merchant] The price is 22,500 taka, ma'am, and that covers everything.
 [Buyer] Read and write speeds?
 [Merchant] Certainly, sir. It provides sequential read/write speeds of up to 1050/1000 MB/s through USB 3.2 Gen 2.
 [Buyer] Show invoice or import documents.
 [Merchant] No problem at all, ma'am - I am attaching a quick clip of the genuine retail box straight from our showroom.
 [Buyer] Is it brand new or opened?
 [Merchant] Rest assured, sir, it is entirely factory-sealed and brand new, backed by a 1-year official warranty.
 [Buyer] Does warranty include manufacturing faults?
 [Merchant] Yes, ma'am, it includes a full 1 year of official warranty coverage. All claims are managed directly via our support desk.
 [Buyer] Understood.
 [Merchant] You are most welcome, sir! Feel free to reach back out whenever you are ready.",no,DEFERRED_CONSIDERATION,Skeptic,Samsung T7 Shield 2TB Portable SSD,Computing & Peripherals
10240,ENG_241,"[Buyer] looking at the Viofo A129 Pro Duo 4K Dash Cam... got any in stock?
 [Merchant] Good day, sir! Yes indeed, the Viofo A129 Pro Duo 4K Dash Cam is currently available and ready for you.
 [Buyer] does it support low-bitrate or buffered recording while teh ignition is off?
 [Merchant] According to the official specifications, yes it does. However, please note that you will need to separately purchase and install the optional HK3 Hardwire Kit to activate teh buffered parking mode functionality, ma'am.
 [Buyer] wait just to be clear... is this physically sitting in your inventory right now, or waiting on a shipment?
 [Merchant] this is entirely ready stock, sir, absolutely no pre-orders involved. It is sitting physically right here on our display shelf.
 [Buyer] ok how does yuor SKU compare to grey market units floating around on online marketplaces?
 [Merchant] Our units offer superior manufacturing standards and robust warranty support. Cheaper alternative listings are typically grey-market imports that lack any authentic local service coverage.
 [Buyer] right can u verify if this is authorized distributor inventory with a proper manufacturer warranty?
 [Merchant] yes rest assured, it is 100% official brand new inventory, completely factory sealed adn inclusive of every standard factory accessory, ma'am.
 [Buyer] can you provide customs clearance docs or serial check to prove authenticity?
 [Merchant] We are attaching a clear photo featuring our official shop card placed right beside the box for your complete verification, sir.
 [Buyer] got it. what is your best price on this unit?
 [Merchant] The final price is 23,500 taka, which is inclusive of all charges, ma'am.
 [Buyer] hmm ok. let me think about it and get back to u.
 [Merchant] Not a problem at all, sir. Feel free to reach out anytime if you have further inquiries, and we look forward to serving you.",no,INQUIRY_DROPOUT,Skeptic,Viofo A129 Pro Duo 4K Dash Cam,Automotive & Riding Gear
10241,ENG_242,"[Buyer] ok samsung T7 Shield 2TB Portable SSD stock status?
 [Merchant] welcome. We confirm that this item is currently in stock
 [Buyer] ok cost?
 [Merchant] The price for the authentic factory-sealed unit is 22,500 taka, backed by our standard warranty policy.
 [Buyer] Colors?
 [Merchant] We offer Black, Beige, Blue. All variants carry identical official pricing and full authentication
 [Buyer] Transfer speeds?
 [Merchant] To verify performance metrics, it achieves sequential read/write speeds of up to 1050/1000 MB/s via USB 3.2 Gen 2, fully compliant with manufacturer specifications.
 [Buyer] iPhone 15 Pro ProRes direct record supported?
 [Merchant] Yes, full compatibility is guaranteed for direct ProRes 4K recording from the iPhone 15 Pro, backed by our performance assurance
 [Buyer] Waterproof?
 [Merchant] Officially, it holds an IP65 rating for water and dust resistance, protected under our standard durability specifications.
 [Buyer] Delivery by tomorrow evening?
 [Merchant] Same-day delivery is available within Dhaka via Pathao, subject to our express courier policy, with a charge of around 200 taka.
 [Buyer] Unopened original box?
 [Merchant] 100% brand new, untouched, seal intact. We strictly distribute genuine retail units with verified authenticity.
 [Buyer] Will decide later.
 [Merchant] Thank you for contacting us. We appreciate your interest in our authorized electronics catalog.",no,DEFERRED_CONSIDERATION,Urgent,Samsung T7 Shield 2TB Portable SSD,Computing & Peripherals
10242,ENG_243,"[Buyer] Good afternoon! Could you please let me know if you currently have the Samsung T7 Shield 2TB Portable SSD available? Thank you.
 [Merchant] in stock, ready ship.
 [Buyer] could you please tell me if there are multiple color options, or is it just a single one? Thank you.
 [Merchant] sure have Black, Beige, Blue right now
 [Buyer] so i would also like to ask, please, if this model is rugged and resistant to drops? Thank you
 [Merchant] yes, tough rubber cover, survives drops up to 3 meters. safe.
 [Buyer] hmm one quick question please - does it work properly with both Windows and Mac computers? Thank you.
 [Merchant] works windows, mac, android out of box, exFAT format.
 [Buyer] Could you kindly let me know if it has any water resistance as well? Thank you
 [Merchant] iP65 water dust rating, good for outdoors.
 [Buyer] Alright, that sounds wonderful, please. Could you tell me how much you are charging for it? Thank you
 [Merchant] pirce 22,500 taka
 [Buyer] i noticed it for a bit less on other pages, please. Would it be possible for you to offer it for 20,416 taka? Thank you
 [Merchant] best price 21,458 taka. absolute floor.
 [Buyer] 21,458 taka is acceptable to me, please. Could you proceed with my order and hvae it sent to my home? Thank you.
 [Merchant] delivery 100 taka inside Dhaka, 160 taka outside. need 500 taka bKash advance for courier, rest COD.
 [Buyer] I would much prefer paying the full amount when the product arrives at my door, please. Is it possible to waive the advance? Thank you.
 [Merchant] ok waive advance this time. full COD, pls receive parcel
 [Buyer] That is very kind of you, thank you so much. Full COD works perfectly for me, so please let us proceed.
 [Merchant] send full address and phone number for booking
 [Buyer] Here is my delivery information, please: Address: House 14, Road 3, Dhanmondi, Dhaka. Mobile: 01923456789. Thank you.
 [Merchant] confirmed. total 21,558 taka to rider.",yes,PURCHASE_COMMITTED,Ghoster,Samsung T7 Shield 2TB Portable SSD,Computing & Peripherals
10243,ENG_244,"[Buyer] Keychron Q1 Pro Custom Keyboard. avail?
 [Merchant] Good day. Yes, the Keychron Q1 Pro Custom Keyboard is currently in stock, 100% authentic with official warranty.
 [Buyer] price?
 [Merchant] Our standard retail price is 18,500 taka, backed by our standard replacement warranty policy.
 [Buyer] QMK/VIA?
 [Merchant] Yes, full support for QMK and VIA is guaranteed for key mapping and macros, verified by our technical team.
 [Buyer] size?
 [Merchant] It features a 75% compact layout with a rotary knob, retaining dedicated function rows and arrow navigation.
 [Buyer] switches?
 [Merchant] Equipped with factory-installed Keychron K Pro Banana tactile switches. The PCB is fully hot-swappable for genuine customization.
 [Buyer] 2.4GHz wireless or bluetooth?
 [Merchant] We verify all specs strictly: it supports Bluetooth 5.1 and Type-C wired connectivity. A 2.4GHz dongle is not included.
 [Buyer] discount?
 [Merchant] We can offer a special promotional price of 17,530 taka, which is our absolute lowest limit.
 [Buyer] done. 17530. shipping details?
 [Merchant] We utilize secure courier networks. Dhaka delivery takes 1 day for 100 taka; outside Dhaka takes 2-3 days for 160 taka. Per company security policy, a 500 taka advance is mandatory for dispatch.
 [Buyer] full cod?
 [Merchant] Advance payment is mandatory protocol to secure genuine orders. We ensure complete transparency with our open-box inspection policy before final payment.
 [Buyer] fine. sending 500 advance.
 [Merchant] Thank you for trusting our retail service. Please transfer 500 taka to 01721734361 (Merchant) and provide the TrxID.
 [Buyer] sent 500. TrxID BK71X973P. Shaheb Bazar, Master Para, Rajshahi. 01923456789
 [Merchant] Payment authenticated and logged into our system. Order processing initiated. Balance of 17,190 taka assigned to cash on delivery.",yes,PURCHASE_COMMITTED,TechSpecsNerd,Keychron Q1 Pro Custom Keyboard,Computing & Peripherals
10244,ENG_245,"[Buyer] Hi, quick question - Breville Barista Express Espresso Machine, in stock right now?
 [Merchant] Hello sir/ma'am. Yes, it's currently available for immediate delivery.
 [Buyer] Who handles warranty claims if something goes wrong?
 [Merchant] Full 1-year warranty. Just bring the invoice and we handle the rest.
 [Buyer] Quick one - what is the water tank capacity?
 [Merchant] Right, so The removable tank holds 2 litres, which is roughly 15-18 double shots.
 [Buyer] Alright. So what is the final price for this?
 [Merchant] We are currently offering it for 78,000 taka.
 [Buyer] What are the delivery options and charges?
 [Merchant] Delivery is 100 taka inside Dhaka and 160 taka outside. We dispatch immediately upon order confirmation. We just need 500 taka sent to our merchant bKash as a security deposit for the courier. The remaining amount will be collected as COD.
 [Buyer] Fair enough. I'll send the 500 taka to confirm the booking.
 [Merchant] Thank you for understanding! Please send 500 taka to 01777904225 (Merchant) and share the TrxID.
 [Buyer] Sent 500 taka. TrxID is BK43X869P. Please deliver to: College Road, Bogra Sadar, Bogura. Mobile: 01923456789.
 [Merchant] Payment received and verified. Your order is confirmed. The remaining 77,600 taka will be collected on delivery.",yes,PURCHASE_COMMITTED,Comparator,Breville Barista Express Espresso Machine,Home & Kitchen Appliances
10245,ENG_246,"[Buyer] Keychron Q1 Pro Custom Keyboard available?
 [Merchant] yes brand new stock available
 [Buyer] QMK/VIA supported for remapping?
 [Merchant] hang on... yes full qmk via support out of box for macros and keymaps
 [Buyer] delivery time? urgent need.
 [Merchant] order in 1 hr dispatch today inside dhaka tmrw delivery guaranteed
 [Buyer] layout size?
 [Merchant] ok 75% compact layout with knob function row arrows intact
 [Buyer] unsuitable. bye.
 [Merchant] ok np check us later",no,INQUIRY_DROPOUT,Urgent,Keychron Q1 Pro Custom Keyboard,Computing & Peripherals
10246,ENG_247,"[Buyer] so hi. Is the Fujifilm X-T30 II Mirrorless Camera currently in stock?
 [Merchant] Hello! Yes absolutely, fresh boxes just landed in our inventory ready to ship out right now!
 [Buyer] right what is the rock-bottom pricing on this body?
 [Merchant] the official standard price is set at 98,000 taka.
 [Buyer] well can you arrange same-day dispatch? Need it urgently as a present
 [Merchant] Express same-day is totally doable inside Dhaka via Pathao! It's just a slightly higher delivery charge of around 200 taka.
 [Buyer] hmm how many integrated film simulation profiles are built-in?
 [Merchant] Let me double check... Oh yes! It packs 18 classic Fujifilm film simulation modes, including favorites like Classic Neg and Eterna. Trust me, you'll love the colors!
 [Buyer] Does it support 4K video recording?
 [Merchant] To be completely precise, yes! It shoots gorgeous oversampled 4K/30p video with zero crop factor
 [Buyer] What is the exact sensor megapixel count?
 [Merchant] Spot on question! It features a high-end 26.1MP X-Trans CMOS 4 APS-C sensor for stunning image clarity.
 [Buyer] Is there a dedicated external microphone port?
 [Merchant] Happy to clear that up! Yes, there is a 3.5mm mic jack, adn you can handle audio headphone monitoring smoothly via the USB-C adapter
 [Buyer] are you sure this isn't an open-box or store display unit?
 [Merchant] 100% brand new, untouched, factory seal completely intact! We never deal in refurbished or used gear.
 [Buyer] that's a bit high. Can you shave something off?
 [Merchant] I can't match 96,989, but as a special promotional rate for a fast deal, I can do 97,495 taka
 [Buyer] Let's settle at 97,195 taka and I'll clear payment right now
 [Merchant] ok alright, 97,195 taka it is! But keep in mind, that is teh absolute final markdown we can offer
 [Buyer] ok done at 97,195 taka. Let's move forward. Do you ship outside Dhaka?
 [Merchant] yes we ship via secure courier! Delivery takes 1 day inside Dhaka for 100 taka, and 2-3 days outside for 160 taka. We just require a small 500 taka advance sent to our merchant bKash as a security deposit for the courier booking, and the rest goes via Cash on Delivery
 [Buyer] lots of fraud online these days. Why should I risk sending an advance?
 [Merchant] I completely understand your concern, but it's only 500 taka for courier security. We have a rock-solid 5-year reputation and thousands of happy customer reviews backing us up. Unfortunately, this company policy is mandatory for all shipments!
 [Buyer] Alright, fair enough. I will send the 500 taka over to lock in the order
 [Merchant] thnaks so much for trusting us! Just drop the 500 taka to 01773859459 (Merchant) and send over the TrxID right after.
 [Buyer] 500 taka sent. TrxID: BK85X577P. Ship to: College Road, Bogra Sadar, Bogura. Phone: 01712349911.
 [Merchant] payment verified successfully! Your camera is locked in and shipping out. The remaining balance of 96,795 taka will be collected via cash on delivery.",yes,PURCHASE_COMMITTED,Urgent,Fujifilm X-T30 II Mirrorless Camera,Audio & Visual Gear
10247,ENG_248,"[Buyer] hey u guys got the Garmin Forerunner 265 GPS Watch?
 [Merchant] yes in stock ready send now
 [Buyer] how good is teh gps round buildings?
 [Merchant] uses Multi-band GNSS technology, tracks great near tall buildings or dense trees. 100% reliable tracking
 [Buyer] hmm ok cool... does it got amoled display?
 [Merchant] yes Forerunner 265 has bright vibrant AMOLED touchscreen display. very clear.
 [Buyer] can i swim with it?
 [Merchant] has 5 ATM rating, safe for pool and open-water swimming. fully water resistant.
 [Buyer] hmm alright wat is final price plz
 [Merchant] price is 46,500 taka.
 [Buyer] any discount? can u do 43,576 taka?
 [Merchant] cannot do 43,576, lowest best price for fast deal is 45,038 taka
 [Buyer] come on plz drop to 44,538 taka n i buy
 [Merchant] ok 44,538 taka. absolute final pirce no lower.
 [Buyer] thnx for discount... let me think about it first tho
 [Merchant] take time. message when ready.",no,DEFERRED_CONSIDERATION,Ghoster,Garmin Forerunner 265 GPS Watch,Sports & Fitness
10248,ENG_249,"[Buyer] Hi there, is the Garmin Forerunner 265 GPS Watch available in ready stock?
 [Merchant] Hi there! Thanks for reaching out. We do have it available.
 [Buyer] How accurate is the GPS in the city?
 [Merchant] Happy to clarify: it uses Multi-band GNSS technology, providing excellent accuracy even near tall buildings or dense tree cover.
 [Buyer] Alright. So what is the final price for this?
 [Merchant] For the genuine sealed unit, the price is 46,500 taka. Since it's a high-value item, our policy requires a 500 taka advance payment. You can pay the rest to the delivery man.
 [Buyer] I am not comfortable sending an advance. I've had bad experiences with pages taking advance and blocking. Can you do full COD?
 [Merchant] I completely understand your concern. The advance simply ensures you are a serious buyer and covers our return shipping risk if the parcel is rejected. You can check our page reviews and physical shop address for peace of mind.
 [Buyer] Sure, I'll pay the advance. Please share your bKash number.
 [Merchant] Thank you for understanding! Please send 500 taka to 01793959562 (Merchant) and share the TrxID.
 [Buyer] Sent 500 taka. TrxID is BK20X769P. Please deliver to: Agrabad Commercial Area, GEC Circle, Chattogram. Mobile: 01687654321.
 [Merchant] Payment received and verified. Your order is confirmed. The remaining 46,100 taka will be collected on delivery.",yes,PURCHASE_COMMITTED,Comparator,Garmin Forerunner 265 GPS Watch,Sports & Fitness
